Index,Experiment,Citation,Mode,Type,SiO2,TiO2,Al2O3,Fe2O3,FeO,MgO,CaO,Na2O,K2O
4645,3-89-2,"Gerke, T.L., Kilinc, A.I. (1992) Enrichment of SiO2 in rhyolites by fractional crystallization: an experimental study of peraluminous granitic rocks from the St. Francois Mountains, Missouri, USA. Lithos 29 273-283. ",0,Liquid,80.91660309,0.144180998,12.40989971,0.144180998,0.895983994,0.061792001,0.123584002,1.606590033,3.522140026
4651,5,"Grove, T.L., Bence, A.E. (1977) Experimental study of pyroxene-liquid interaction in quartz-normative basalt 15597. Proceedings of the Lunar and Planetary Science Conference 8 1549-1579. ",0,Liquid,48.5,1.789999962,9.699999809,0,20.29999924,8.699999809,10.30000019,0.100000001,0.07
4652,6,"Grove, T.L., Bence, A.E. (1977) Experimental study of pyroxene-liquid interaction in quartz-normative basalt 15597. Proceedings of the Lunar and Planetary Science Conference 8 1549-1579. ",0,Liquid,47.90000153,1.809999943,9.369999886,0,20.20000076,8.260000229,10.5,0.209999993,0.079999998
4655,8,"Grove, T.L., Bence, A.E. (1977) Experimental study of pyroxene-liquid interaction in quartz-normative basalt 15597. Proceedings of the Lunar and Planetary Science Conference 8 1549-1579. ",0,Liquid,48.09999847,1.830000043,10.10000038,0,20.79999924,7.099999905,10.69999981,0.159999996,0.039999999
4659,12,"Grove, T.L., Bence, A.E. (1977) Experimental study of pyroxene-liquid interaction in quartz-normative basalt 15597. Proceedings of the Lunar and Planetary Science Conference 8 1549-1579. ",0,Liquid,47.29999924,1.919999957,10.69999981,0,20.89999962,6.059999943,11.60000038,0.219999999,0.050000001
4662,14,"Grove, T.L., Bence, A.E. (1977) Experimental study of pyroxene-liquid interaction in quartz-normative basalt 15597. Proceedings of the Lunar and Planetary Science Conference 8 1549-1579. ",0,Liquid,46.70000076,2.24000001,11,0,22.20000076,4.590000153,11.60000038,0.209999993,0.07
4664,15,"Grove, T.L., Bence, A.E. (1977) Experimental study of pyroxene-liquid interaction in quartz-normative basalt 15597. Proceedings of the Lunar and Planetary Science Conference 8 1549-1579. ",0,Liquid,46.59999847,2.630000114,10.5,0,23,4.090000153,10.80000019,0.25999999,0.100000001
4665,ALV-528-1-1-39,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",1,Liquid,49.59999847,0.670000017,16,0,9.569999695,10.39999962,11.89999962,1.74000001,0.100000001
4666,ALV-528-1-1-6,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0.980000019,Liquid,48.90000153,0.720000029,15.89999962,0,9.880000114,9.140000343,12.10000038,1.669999957,0.109999999
4667,ALV-528-1-1-36,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0,Liquid,49.59999847,0.680000007,16.39999962,0,9.710000038,9.760000229,12.10000038,1.690000057,0.100000001
4668,ALV-528-1-1-35,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0,Liquid,49.20000076,0.660000026,16.10000038,0,10.60000038,9.579999924,12.10000038,1.600000024,0.100000001
4670,ALV-528-1-1-3,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0.769999981,Liquid,49.90000153,1.019999981,14.5,0,10.69999981,8.149999619,12.89999962,1.659999967,0.119999997
4671,ALV-528-1-1-38,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0,Liquid,50.59999847,0.800000012,14.89999962,0,10.39999962,8.609999657,12.30000019,1.769999981,0.100000001
4672,ALV-528-1-1-2,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0.610000014,Liquid,49.5,1.080000043,14.30000019,0,11.80000019,7.46999979,12.69999981,1.980000019,0.140000001
4673,ALV-528-1-1-30,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0,Liquid,50.79999924,1.120000005,13.80000019,0,10.69999981,7.800000191,12.19999981,1.460000038,0.140000001
4674,ALV-528-1-1-15,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0.439999998,Liquid,51.09999847,1.649999976,13.19999981,0,12.5,7.320000172,11.39999962,1.389999986,0.180000007
4675,ALV-528-1-1-11,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0.550000012,Liquid,51.90000153,1.279999971,13.89999962,0,11.60000038,7.619999886,11.69999981,1.419999957,0.140000001
4676,ALV-528-1-1-4,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0.349999994,Liquid,50.40000153,1.50999999,12.60000038,0,13.60000038,6.610000134,11.19999981,1.25,0.140000001
4678,ALV-528-1-1-17,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0,Liquid,50,0.75999999,14.19999981,0,10,9.010000229,13.80000019,1.5,0.129999995
4679,ALV-525-4b-28,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",1,Liquid,49.40000153,0.680000007,15.60000038,0,9.579999924,10.80000019,11.39999962,1.649999976,0.119999997
4680,ALV-525-4b-29,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0,Liquid,48.79999924,0.75,15.39999962,0,9.25,10.30000019,12,1.830000043,0.119999997
4681,ALV-525-4b-6,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0.959999979,Liquid,49.5,0.800000012,15.80000019,0,9.100000381,9.25,12.10000038,1.679999948,0.129999995
4682,ALV-525-4b-5,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0.970000029,Liquid,48.20000076,0.829999983,15.5,0,11,9.289999962,11.69999981,1.539999962,0.119999997
4683,ALV-525-4b-25,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0,Liquid,49.09999847,0.699999988,15.5,0,10.10000038,9.569999695,11.80000019,1.899999976,0.119999997
4684,ALV-525-4b-24,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0,Liquid,48.79999924,0.709999979,15.80000019,0,10.19999981,9.640000343,11.69999981,1.889999986,0.119999997
4686,ALV-525-4b-3,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0.910000026,Liquid,50.5,1.070000052,14.39999962,0,9.770000458,8.340000153,12.30000019,1.799999952,0.140000001
4687,ALV-525-4b-27,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0,Liquid,50.90000153,0.800000012,14.69999981,0,9.760000229,8.539999962,12,1.860000014,0.140000001
4688,ALV-525-4b-2,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0.660000026,Liquid,50.59999847,1.230000019,14,0,10.80000019,7.409999847,12.30000019,1.889999986,0.170000002
4689,ALV-525-4b-19,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0,Liquid,51.40000153,1.309999943,13.60000038,0,10.5,7.659999847,11.89999962,1.75,0.189999998
4690,ALV-525-4b-15,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0.50999999,Liquid,51.09999847,2.430000067,12.89999962,0,11.5,7.300000191,11.39999962,1.470000029,0.230000004
4691,ALV-525-4b-11,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0.589999974,Liquid,51,1.429999948,13.60000038,0,11.19999981,7.340000153,11.5,1.480000019,0.170000002
4692,ALV-525-4b-4,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0.439999998,Liquid,50.59999847,1.909999967,12.69999981,0,12.5,6.679999828,11,2.019999981,0.209999993
4694,AII-32-12-6-16,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",1,Liquid,50.29999924,1.139999986,14.80000019,0,8.430000305,9.409999847,12,2.190000057,0.389999986
4696,AII-32-12-6-11,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0,Liquid,50,1.129999995,14.69999981,0,9.170000076,9.180000305,11.80000019,2.140000105,0.370000005
4697,AII-32-12-6-14,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0,Liquid,50.59999847,1.139999986,15,0,8.68999958,9.119999886,11.80000019,2.089999914,0.370000005
4698,AII-32-12-6-4,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0.980000019,Liquid,50.70000076,1.269999981,15.30000019,0,8.579999924,8.609999657,12.19999981,1.950000048,0.400000006
4699,AII-32-12-6-9,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0.970000029,Liquid,51.40000153,1.120000005,15.39999962,0,8.619999886,8.550000191,11.5,2.130000114,0.409999996
4700,AII-32-12-6-8,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0.860000014,Liquid,53.09999847,1.409999967,14.30000019,0,7.869999886,8.130000114,11.80000019,1.690000057,0.409999996
4701,AII-32-12-6-10,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0.75,Liquid,52.09999847,1.360000014,14.30000019,0,9.460000038,7.800000191,11.5,1.75999999,0.409999996
4702,AII-32-12-6-2,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0.629999995,Liquid,51,1.799999952,14,0,10.39999962,7.010000229,11.39999962,2.109999895,0.479999989
4703,AII-32-12-6-3,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0.709999979,Liquid,51.59999847,1.580000043,13.89999962,0,9.680000305,7.710000038,11.80000019,1.690000057,0.379999995
4704,AII-32-12-6-1,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0.560000002,Liquid,52.90000153,2.089999914,13.89999962,0,10.19999981,6.920000076,10.80000019,1.799999952,0.49000001
4705,AII-32-12-6-5,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0,Liquid,51.79999924,1.929999948,13.80000019,0,9.649999619,7.199999809,11.39999962,2.099999905,0.540000021
4706,AII-32-12-6-12,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0,Liquid,52.09999847,1.730000019,13.80000019,0,10.39999962,6.630000114,11.19999981,2.440000057,0.579999983
4707,AII-32-12-6-6,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0.340000004,Liquid,50.90000153,2.349999905,12.80000019,0,13.10000038,6.230000019,10.39999962,1.799999952,0.519999981
4709,II-96-6-42-11,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",1,Liquid,51,1.309999943,16.20000076,0,8.989999771,7.239999771,11.5,2.440000057,0.209999993
4711,II-96-6-42-4,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0,Liquid,51.5,1.50999999,15.30000019,0,8.449999809,7.71999979,11.5,2.079999924,0.239999995
4712,II-96-6-42-9,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0.970000029,Liquid,50.79999924,1.269999981,15.89999962,0,9.579999924,7.329999924,11,2.559999943,0.25
4713,II-96-6-42-8,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0,Liquid,50.70000076,1.299999952,15.39999962,0,10.5,7.539999962,10.89999962,2.140000105,0.230000004
4714,II-96-6-42-10,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0.870000005,Liquid,51.90000153,1.5,14.69999981,0,9.520000458,7.679999828,11,2.039999962,0.230000004
4715,II-96-6-42-2,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0,Liquid,50.59999847,1.74000001,13.69999981,0,11.60000038,7.050000191,11.30000019,2.059999943,0.230000004
4716,II-96-6-42-3,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0.810000002,Liquid,51.59999847,1.74000001,14.10000038,0,10,7.389999866,11.39999962,2.00999999,0.209999993
4717,II-96-6-42-1,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0.779999971,Liquid,52,2.329999924,13.89999962,0,10.19999981,6.809999943,11,1.789999962,0.300000012
4718,II-96-6-42-5,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0,Liquid,51.90000153,1.929999948,13.80000019,0,9.779999733,7.110000134,11.30000019,2.420000076,0.289999992
4719,II-96-6-42-12,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0,Liquid,51.5,1.769999981,13.60000038,0,11,6.579999924,11,2.710000038,0.280000001
4720,II-96-6-42-6,"Grove, T.L., Bryan, W.B. (1983) Fractionation of pyroxene-phyric MORB at low pressure: an experimental study. Contributions to Mineralogy and Petrology 84 293-309. ",0.469999999,Liquid,51.20000076,2.660000086,12.60000038,0,12.80000019,6.159999847,10,2.119999886,0.340000004
4721,139,"Grove, T.L., Juster, T.C. (1989) Experimental investigations of low-Ca pyroxene stability and olivine - pyroxene - liquid equilibria at 1-atm in natural basaltic and andesitic liquids. Contributions to Mineralogy and Petrology 103 287-305. ",0,Liquid,56.20000076,1.269999981,15.19999981,0,8.760000229,5.429999828,7.800000191,3.420000076,1.159999967
